"Date(UTC)","Julian Date","MET","TS","Energy Flux [0.1-100 GeV](MeV cm-2 s-1)","Energy Flux Error","Photon Index","Photon Index Error","Sun Distance","Fit Tolerance","MINUIT Return Code","Analysis Log"
"Nov 02 2012","2456233.999976852","373550401","7.57","1.75e-5","8.44e-6","-2.36","-","146.50","1e-8","0","bin222.log"
"Nov 09 2012","2456240.999976852","374155201","10.87","1.78e-5","8.74e-6","-2.36","-","153.08","1e-8","0","bin223.log"
"Nov 16 2012","2456247.999976852","374760001","1.5","< 2.77e-5","-","-","-","159.69","1e-8","0","bin224.log"
"Nov 23 2012","2456254.999976852","375364801","5.14","1.11e-5","7.33e-6","-2.36","-","166.11","1e-8","0","bin225.log"
"Nov 30 2012","2456261.999976852","375969601","1.9","< 3.04e-5","-","-","-","171.47","1e-8","0","bin226.log"
"Dec 07 2012","2456268.999976852","376574401","11.92","2.92e-5","1.15e-5","-2.36","-","172.32","1e-8","0","bin227.log"
"Dec 14 2012","2456275.999976852","377179201","2.48","< 2.88e-5","-","-","-","167.42","1e-8","0","bin228.log"
"Dec 21 2012","2456282.999976852","377784001","2.37","< 2.17e-5","-","-","-","160.63","1e-8","0","bin229.log"
"Dec 28 2012","2456289.999976852","378388801","17.52","2.43e-5","9.30e-6","-2.36","-","153.31","1e-8","0","bin230.log"
"Jan 04 2013","2456296.999976852","378993601","0.15","< 2.39e-5","-","-","-","145.81","1e-8","0","bin231.log"
"Jan 11 2013","2456303.999976852","379598401","0.3","< 2.21e-5","-","-","-","138.27","1e-8","0","bin232.log"
"Jan 18 2013","2456310.999976852","380203201","8.13","2.05e-5","9.50e-6","-2.36","-","130.76","1e-8","0","bin233.log"
"Jan 25 2013","2456317.999976852","380808001","1.59","< 2.86e-5","-","-","-","123.33","1e-8","0","bin234.log"
"Feb 01 2013","2456324.999976852","381412801","0","< 1.24e-5","-","-","-","116.03","1e-8","0","bin235.log"
"Feb 08 2013","2456331.999976852","382017601","16.98","2.01e-5","7.80e-6","-2.36","-","108.87","1e-8","0","bin236.log"
"Feb 15 2013","2456338.999976852","382622401","0.19","< 1.77e-5","-","-","-","101.85","1e-8","0","bin237.log"
"Feb 22 2013","2456345.999976852","383227201","0","< 1.70e-5","-","-","-","94.99","1e-8","0","bin238.log"
"Mar 01 2013","2456352.999976852","383832001","0.02","< 1.87e-5","-","-","-","88.27","1e-8","0","bin239.log"
"Mar 08 2013","2456359.999976852","384436801","10.03","1.06e-5","4.65e-6","-2.36","-","81.68","1e-8","0","bin240.log"
"Mar 15 2013","2456366.999976852","385041601","0","< 1.33e-5","-","-","-","75.20","1e-8","0","bin241.log"
"Mar 22 2013","2456373.999976852","385646401","0.44","< 2.24e-5","-","-","-","68.80","1e-8","0","bin242.log"
"Mar 29 2013","2456380.999976852","386251201","9.24","2.30e-5","9.40e-6","-2.36","-","62.48","1e-8","0","bin243.log"
"Apr 05 2013","2456387.999976852","386856001","14.21","1.61e-5","7.01e-6","-2.36","-","56.19","1e-8","0","bin244.log"
"Apr 12 2013","2456394.999976852","387460801","8.99","2.03e-5","9.60e-6","-2.36","-","49.92","1e-8","0","bin245.log"
"Apr 19 2013","2456401.999976852","388065601","0","< 1.03e-5","-","-","-","43.64","1e-8","0","bin246.log"
"Apr 26 2013","2456408.999976852","388670401","5.98","1.88e-5","1.03e-5","-2.36","-","37.34","1e-8","0","bin247.log"
"May 03 2013","2456415.999976852","389275201","8.42","2.28e-5","1.05e-5","-2.36","-","31.01","1e-8","0","bin248.log"
"May 10 2013","2456422.999976852","389880001","14.92","2.62e-5","1.06e-5","-2.36","-","24.66","1e-8","0","bin249.log"
"May 17 2013","2456429.999976852","390484801","1.16","< 3.88e-5","-","-","-","18.39","1e-8","0","bin250.log"
"May 24 2013","2456436.999976852","391089601","76.12","6.22e-5","1.14e-5","-2.36","-","12.45","1e-8","0","bin251.log"
"May 31 2013","2456443.999976852","391694401","71.43","6.08e-5","1.14e-5","-2.36","-","7.98","1e-8","0","bin252.log"
"Jun 07 2013","2456450.999976852","392299201","64.77","6.79e-5","1.34e-5","-2.36","-","8.31","1e-8","0","bin253.log"
"Jun 14 2013","2456457.999976852","392904001","71.65","7.76e-5","1.52e-5","-2.36","-","13.23","1e-8","0","bin254.log"
"Jun 21 2013","2456464.999976852","393508801","580.1","3.01e-4","2.40e-5","-2.36","-","19.62","1e-8","0","bin255.log"
"Jun 28 2013","2456471.999976852","394113601","235.03","1.63e-4","1.90e-5","-2.36","-","26.45","1e-8","0","bin256.log"
"Jul 05 2013","2456478.999976852","394718401","97.05","8.92e-5","1.52e-5","-2.36","-","33.45","1e-8","0","bin257.log"
"Jul 12 2013","2456485.999976852","395323201","199.32","1.25e-4","1.50e-5","-2.36","-","40.50","1e-8","0","bin258.log"
"Jul 19 2013","2456492.999976852","395928001","238.85","1.08e-4","1.23e-5","-2.36","-","47.54","1e-8","0","bin259.log"
"Jul 26 2013","2456499.999976852","396532801","1313.89","3.78e-4","2.10e-5","-2.36","-","54.53","1e-8","0","bin260.log"
"Aug 02 2013","2456506.999976852","397137601","1098.73","4.16e-4","2.50e-5","-2.36","-","61.44","1e-8","0","bin261.log"
"Aug 09 2013","2456513.999976852","397742401","134.68","9.62e-5","1.48e-5","-2.36","-","68.25","1e-8","0","bin262.log"
"Aug 16 2013","2456520.999976852","398347201","235.99","1.73e-4","2.00e-5","-2.36","-","74.97","1e-8","0","bin263.log"
"Aug 23 2013","2456527.999976852","398952001","110.97","1.15e-4","1.97e-5","-2.36","-","81.58","1e-8","0","bin264.log"
"Aug 30 2013","2456534.999976852","399556801","106.36","1.19e-4","1.90e-5","-2.36","-","88.10","1e-8","0","bin265.log"
"Sep 06 2013","2456541.999976852","400161601","171.05","1.03e-4","1.38e-5","-2.36","-","94.54","1e-8","0","bin266.log"
"Sep 13 2013","2456548.999976852","400766401","41.3","4.05e-5","9.40e-6","-2.36","-","100.90","1e-8","0","bin267.log"
"Sep 20 2013","2456555.999976852","401371201","8.83","2.17e-5","9.10e-6","-2.36","-","107.22","1e-8","0","bin268.log"
"Sep 27 2013","2456562.999976852","401976001","10.88","2.24e-5","9.40e-6","-2.36","-","113.50","1e-8","0","bin269.log"
"Oct 04 2013","2456569.999976852","402580801","7.75","1.93e-5","9.31e-6","-2.36","-","119.79","1e-8","0","bin270.log"
"Oct 11 2013","2456576.999976852","403185601","7.69","2.08e-5","9.70e-6","-2.36","-","126.09","1e-8","0","bin271.log"
"Oct 18 2013","2456583.999976852","403790401","30.39","3.16e-5","7.70e-6","-2.36","-","132.44","1e-8","0","bin272.log"
"Oct 25 2013","2456590.999976852","404395201","0.29","< 2.01e-5","-","-","-","138.85","1e-8","0","bin273.log"
"Nov 01 2013","2456597.999976852","405000001","17.87","2.06e-5","7.70e-6","-2.36","-","145.34","1e-8","0","bin274.log"
"Nov 08 2013","2456604.999976852","405604801","12.1","2.12e-5","9.00e-6","-2.36","-","151.91","1e-8","0","bin275.log"
"Nov 15 2013","2456611.999976852","406209601","1.21","< 2.98e-5","-","-","-","158.52","1e-8","0","bin276.log"
"Nov 22 2013","2456618.999976852","406814401","2.96","< 2.56e-5","-","-","-","165.00","1e-8","0","bin277.log"
"Nov 29 2013","2456625.999976852","407419201","40.77","4.83e-5","1.24e-5","-2.36","-","170.70","1e-8","0","bin278.log"
"Dec 06 2013","2456632.999976852","408024001","10.41","3.62e-5","1.59e-5","-2.36","-","172.70","1e-8","0","bin279.log"
"Dec 13 2013","2456639.999976852","408628801","3.45","< 3.51e-5","-","-","-","168.51","1e-8","0","bin280.log"
"Dec 20 2013","2456646.999976852","409233601","21.89","2.72e-5","9.00e-6","-2.36","-","161.89","1e-8","0","bin281.log"
"Dec 27 2013","2456653.999976852","409838401","32.47","3.39e-5","9.30e-6","-2.36","-","154.63","1e-8","0","bin282.log"
"Jan 03 2014","2456660.999976852","410443201","35.45","4.04e-5","1.10e-5","-2.36","-","147.15","1e-8","0","bin283.log"
"Jan 10 2014","2456667.999976852","411048001","6.57","1.69e-5","9.71e-6","-2.36","-","139.61","1e-8","0","bin284.log"
"Jan 17 2014","2456674.999976852","411652801","8.68","2.09e-5","1.05e-5","-2.36","-","132.09","1e-8","0","bin285.log"
"Jan 24 2014","2456681.999976852","412257601","23.8","3.15e-5","9.20e-6","-2.36","-","124.65","1e-8","0","bin286.log"
"Jan 31 2014","2456688.999976852","412862401","20.09","2.87e-5","9.10e-6","-2.36","-","117.32","1e-8","0","bin287.log"
"Feb 07 2014","2456695.999976852","413467201","17.08","2.84e-5","1.06e-5","-2.36","-","110.13","1e-8","0","bin288.log"
"Feb 14 2014","2456702.999976852","414072001","24.55","2.95e-5","9.00e-6","-2.36","-","103.09","1e-8","0","bin289.log"
"Feb 21 2014","2456709.999976852","414676801","10.12","1.83e-5","7.80e-6","-2.36","-","96.20","1e-8","0","bin290.log"
"Feb 28 2014","2456716.999976852","415281601","3.28","< 2.46e-5","-","-","-","89.45","1e-8","0","bin291.log"
"Mar 07 2014","2456723.999976852","415886401","1.18","< 3.00e-5","-","-","-","82.84","1e-8","0","bin292.log"
"Mar 14 2014","2456730.999976852","416491201","18.63","2.11e-5","7.10e-6","-2.36","-","76.34","1e-8","0","bin293.log"
"Mar 21 2014","2456737.999976852","417096001","1.52","< 3.10e-5","-","-","-","69.93","1e-8","0","bin294.log"
"Mar 28 2014","2456744.999976852","417700801","14.99","2.87e-5","1.21e-5","-2.36","-","63.60","1e-8","0","bin295.log"
"Apr 04 2014","2456751.999976852","418305601","19.33","2.83e-5","1.03e-5","-2.36","-","57.30","1e-8","0","bin296.log"
"Apr 11 2014","2456758.999976852","418910401","67.22","5.85e-5","1.11e-5","-2.36","-","51.03","1e-8","0","bin297.log"
"Apr 18 2014","2456765.999976852","419515201","38.13","4.76e-5","1.09e-5","-2.36","-","44.75","1e-8","0","bin298.log"
"Apr 25 2014","2456772.999976852","420120001","11.86","2.25e-5","1.00e-5","-2.36","-","38.46","1e-8","0","bin299.log"
"May 02 2014","2456779.999976852","420724801","26.62","3.52e-5","1.14e-5","-2.36","-","32.13","1e-8","0","bin300.log"
"May 09 2014","2456786.999976852","421329601","16.84","2.44e-5","9.40e-6","-2.36","-","25.79","1e-8","0","bin301.log"
"May 16 2014","2456793.999976852","421934401","17.51","3.10e-5","1.09e-5","-2.36","-","19.49","1e-8","0","bin302.log"
"May 23 2014","2456800.999976852","422539201","11.15","2.76e-5","1.08e-5","-2.36","-","13.45","1e-8","0","bin303.log"
"May 30 2014","2456807.999976852","423144001","5.74","1.68e-5","8.72e-6","-2.36","-","8.54","1e-8","0","bin304.log"
"Jun 06 2014","2456814.999976852","423748801","8.29","1.59e-5","7.50e-6","-2.36","-","7.80","1e-8","0","bin305.log"
"Jun 13 2014","2456821.999976852","424353601","0.45","< 1.66e-5","-","-","-","12.20","1e-8","0","bin306.log"
"Jun 20 2014","2456828.999976852","424958401","0","< 2.09e-5","-","-","-","18.44","1e-8","0","bin307.log"
"Jun 27 2014","2456835.999976852","425563201","2.77","< 2.33e-5","-","-","-","25.22","1e-8","0","bin308.log"
"Jul 04 2014","2456842.999976852","426168001","0","< 1.51e-5","-","-","-","32.20","1e-8","0","bin309.log"
"Jul 11 2014","2456849.999976852","426772801","26.88","4.14e-5","1.25e-5","-2.36","-","39.25","1e-8","0","bin310.log"
"Jul 18 2014","2456856.999976852","427377601","12.83","2.97e-5","1.07e-5","-2.36","-","46.29","1e-8","0","bin311.log"
"Jul 25 2014","2456863.999976852","427982401","3.24","< 2.27e-5","-","-","-","53.29","1e-8","0","bin312.log"
"Aug 01 2014","2456870.999976852","428587201","0","< 1.44e-5","-","-","-","60.22","1e-8","0","bin313.log"
"Aug 08 2014","2456877.999976852","429192001","1.02","< 2.39e-5","-","-","-","67.05","1e-8","0","bin314.log"
"Aug 15 2014","2456884.999976852","429796801","0","< 1.65e-5","-","-","-","73.78","1e-8","0","bin315.log"
"Aug 22 2014","2456891.999976852","430401601","10.76","1.64e-5","6.63e-6","-2.36","-","80.41","1e-8","0","bin316.log"
"Aug 29 2014","2456898.999976852","431006401","0","< 2.15e-5","-","-","-","86.95","1e-8","0","bin317.log"
"Sep 05 2014","2456905.999976852","431611201","11.41","2.12e-5","9.50e-6","-2.36","-","93.40","1e-8","0","bin318.log"
"Sep 12 2014","2456912.999976852","432216001","5.55","1.23e-5","7.47e-6","-2.36","-","99.77","1e-8","0","bin319.log"
"Sep 19 2014","2456919.999976852","432820801","24.69","2.90e-5","8.70e-6","-2.36","-","106.10","1e-8","0","bin320.log"
"Sep 26 2014","2456926.999976852","433425601","4.26","1.04e-5","6.63e-6","-2.36","-","112.39","1e-8","0","bin321.log"
"Oct 03 2014","2456933.999976852","434030401","3.24","< 2.72e-5","-","-","-","118.67","1e-8","0","bin322.log"
"Oct 10 2014","2456940.999976852","434635201","0","< 1.42e-5","-","-","-","124.97","1e-8","0","bin323.log"
"Oct 17 2014","2456947.999976852","435240001","0.01","< 2.40e-5","-","-","-","131.31","1e-8","0","bin324.log"
"Oct 24 2014","2456954.999976852","435844801","5.36","2.18e-5","1.15e-5","-2.36","-","137.71","1e-8","0","bin325.log"
"Oct 31 2014","2456961.999976852","436449601","5.54","1.66e-5","8.93e-6","-2.36","-","144.18","1e-8","0","bin326.log"
"Nov 07 2014","2456968.999976852","437054401","6.58","1.15e-5","6.47e-6","-2.36","-","150.74","1e-8","0","bin327.log"
"Nov 14 2014","2456975.999976852","437659201","0.47","< 1.74e-5","-","-","-","157.35","1e-8","0","bin328.log"
"Nov 21 2014","2456982.999976852","438264001","13.38","1.97e-5","8.20e-6","-2.36","-","163.87","1e-8","0","bin329.log"
"Nov 28 2014","2456989.999976852","438868801","32.28","3.66e-5","1.12e-5","-2.36","-","169.82","1e-8","0","bin330.log"
"Dec 05 2014","2456996.999976852","439473601","1.24","< 2.72e-5","-","-","-","172.84","1e-8","0","bin331.log"
"Dec 12 2014","2457003.999976852","440078401","2.6","< 3.22e-5","-","-","-","169.53","1e-8","0","bin332.log"
"Dec 19 2014","2457010.999976852","440683201","24.45","4.11e-5","1.18e-5","-2.36","-","163.14","1e-8","0","bin333.log"
"Dec 26 2014","2457017.999976852","441288001","21.31","3.31e-5","1.01e-5","-2.36","-","155.94","1e-8","0","bin334.log"
"Jan 02 2015","2457024.999976852","441892801","20.66","1.92e-5","7.00e-6","-2.36","-","148.49","1e-8","0","bin335.log"
"Jan 09 2015","2457031.999976852","442497601","10.46","2.51e-5","9.80e-6","-2.36","-","140.95","1e-8","0","bin336.log"
"Jan 16 2015","2457038.999976852","443102401","62.85","6.62e-5","1.39e-5","-2.36","-","133.42","1e-8","0","bin337.log"
"Jan 23 2015","2457045.999976852","443707201","5.98","1.86e-5","1.01e-5","-2.36","-","125.96","1e-8","0","bin338.log"
"Jan 30 2015","2457052.999976852","444312001","28.28","4.20e-5","1.21e-5","-2.36","-","118.61","1e-8","0","bin339.log"
"Feb 06 2015","2457059.999976852","444916801","107.1","1.00e-4","1.64e-5","-2.36","-","111.40","1e-8","0","bin340.log"
"Feb 13 2015","2457066.999976852","445521601","48.02","5.33e-5","1.21e-5","-2.36","-","104.33","1e-8","0","bin341.log"
"Feb 20 2015","2457073.999976852","446126401","35.12","3.81e-5","9.80e-6","-2.36","-","97.41","1e-8","0","bin342.log"
"Feb 27 2015","2457080.999976852","446731201","53.86","4.83e-5","1.02e-5","-2.36","-","90.64","1e-8","0","bin343.log"
"Mar 06 2015","2457087.999976852","447336001","38.56","5.00e-5","1.23e-5","-2.36","-","84.01","1e-8","0","bin344.log"
"Mar 13 2015","2457094.999976852","447940801","20.69","3.68e-5","1.27e-5","-2.36","-","77.49","1e-8","0","bin345.log"
"Mar 20 2015","2457101.999976852","448545601","0.27","< 2.36e-5","-","-","-","71.07","1e-8","0","bin346.log"
"Mar 27 2015","2457108.999976852","449150401","2.95","< 2.94e-5","-","-","-","64.72","1e-8","0","bin347.log"
"Apr 03 2015","2457115.999976852","449755201","14.01","3.25e-5","1.26e-5","-2.36","-","58.42","1e-8","0","bin348.log"
"Apr 10 2015","2457122.999976852","450360001","19.94","3.33e-5","1.06e-5","-2.36","-","52.14","1e-8","0","bin349.log"
"Apr 17 2015","2457129.999976852","450964801","36.53","3.95e-5","9.60e-6","-2.36","-","45.87","1e-8","0","bin350.log"
"Apr 24 2015","2457136.999976852","451569601","7.28","1.72e-5","8.19e-6","-2.36","-","39.58","1e-8","0","bin351.log"
"May 01 2015","2457143.999976852","452174401","0.53","< 2.22e-5","-","-","-","33.26","1e-8","0","bin352.log"
"May 08 2015","2457150.999976852","452779201","0","< 1.69e-5","-","-","-","26.91","1e-8","0","bin353.log"
"May 15 2015","2457157.999976852","453384001","2.42","< 3.46e-5","-","-","-","20.60","1e-8","0","bin354.log"
"May 22 2015","2457164.999976852","453988801","2.52","< 2.44e-5","-","-","-","14.48","1e-8","0","bin355.log"
"May 29 2015","2457171.999976852","454593601","6.96","1.99e-5","9.96e-6","-2.36","-","9.23","1e-8","0","bin356.log"
"Jun 05 2015","2457178.999976852","455198401","16.36","1.55e-5","7.10e-6","-2.36","-","7.47","1e-8","0","bin357.log"
"Jun 12 2015","2457185.999976852","455803201","9.87","2.08e-5","8.80e-6","-2.36","-","11.21","1e-8","0","bin358.log"
"Jun 19 2015","2457192.999976852","456408001","0","< 2.08e-5","-","-","-","17.28","1e-8","0","bin359.log"
"Jun 26 2015","2457199.999976852","457012801","1.18","< 2.76e-5","-","-","-","24.00","1e-8","0","bin360.log"
"Jul 03 2015","2457206.999965278","457617601","0.25","< 1.98e-5","-","-","-","30.95","1e-8","0","bin361.log"
"Jul 10 2015","2457213.999965278","458222401","0","< 1.78e-5","-","-","-","38.00","1e-8","0","bin362.log"
"Jul 17 2015","2457220.999965278","458827201","0","< 1.51e-5","-","-","-","45.04","1e-8","0","bin363.log"
"Jul 24 2015","2457227.999965278","459432001","7.6","2.01e-5","9.40e-6","-2.36","-","52.05","1e-8","0","bin364.log"
"Jul 31 2015","2457234.999965278","460036801","7.02","1.48e-5","7.57e-6","-2.36","-","58.99","1e-8","0","bin365.log"
"Aug 07 2015","2457241.999965278","460641601","5.67","9.27e-6","5.67e-6","-2.36","-","65.84","1e-8","0","bin366.log"
"Aug 14 2015","2457248.999965278","461246401","0","< 1.36e-5","-","-","-","72.59","1e-8","0","bin367.log"
"Aug 21 2015","2457255.999965278","461851201","0.77","< 1.84e-5","-","-","-","79.24","1e-8","0","bin368.log"
"Aug 28 2015","2457262.999965278","462456001","13","2.40e-5","9.30e-6","-2.36","-","85.80","1e-8","0","bin369.log"
"Sep 04 2015","2457269.999965278","463060801","19.11","3.11e-5","1.05e-5","-2.36","-","92.26","1e-8","0","bin370.log"
"Sep 11 2015","2457276.999965278","463665601","18.41","2.47e-5","8.80e-6","-2.36","-","98.65","1e-8","0","bin371.log"
"Sep 18 2015","2457283.999965278","464270401","25.54","2.65e-5","7.90e-6","-2.36","-","104.98","1e-8","0","bin372.log"
"Sep 25 2015","2457290.999965278","464875201","58.33","4.62e-5","9.60e-6","-2.36","-","111.27","1e-8","0","bin373.log"
"Oct 02 2015","2457297.999965278","465480001","17.51","2.29e-5","8.10e-6","-2.36","-","117.55","1e-8","0","bin374.log"
"Oct 09 2015","2457304.999965278","466084801","0.01","< 1.73e-5","-","-","-","123.85","1e-8","0","bin375.log"
"Oct 16 2015","2457311.999965278","466689601","11.72","1.82e-5","9.20e-6","-2.36","-","130.18","1e-8","0","bin376.log"
"Oct 23 2015","2457318.999965278","467294401","15.47","2.05e-5","9.20e-6","-2.36","-","136.56","1e-8","0","bin377.log"
"Oct 30 2015","2457325.999965278","467899201","2.14","< 2.81e-5","-","-","-","143.03","1e-8","0","bin378.log"
"Nov 06 2015","2457332.999965278","468504001","2.19","< 2.95e-5","-","-","-","149.57","1e-8","0","bin379.log"
"Nov 13 2015","2457339.999965278","469108801","0","< 1.07e-5","-","-","-","156.17","1e-8","0","bin380.log"
"Nov 20 2015","2457346.999965278","469713601","8.7","1.19e-5","6.22e-6","-2.36","-","162.73","1e-8","0","bin381.log"
"Nov 27 2015","2457353.999965278","470318401","0","< 1.52e-5","-","-","-","168.86","1e-8","0","bin382.log"
"Dec 04 2015","2457360.999965278","470923201","1.75","< 2.87e-5","-","-","-","172.75","1e-8","0","bin383.log"
"Dec 11 2015","2457367.999965278","471528001","0.8","< 2.85e-5","-","-","-","170.47","1e-8","0","bin384.log"
"Dec 18 2015","2457374.999965278","472132801","1.03","< 2.17e-5","-","-","-","164.36","1e-8","0","bin385.log"
"Dec 25 2015","2457381.999965278","472737601","23.61","3.97e-5","1.16e-5","-2.36","-","157.25","1e-8","0","bin386.log"
"Jan 01 2016","2457388.999965278","473342401","0","< 9.09e-6","-","-","-","149.82","1e-8","0","bin387.log"
"Jan 08 2016","2457395.999965278","473947201","0.03","< 1.02e-5","-","-","-","142.29","1e-8","0","bin388.log"
"Jan 15 2016","2457402.999965278","474552001","12.35","1.62e-5","6.28e-6","-2.36","-","134.75","1e-8","0","bin389.log"
"Jan 22 2016","2457409.999965278","475156801","13.53","3.02e-5","1.14e-5","-2.36","-","127.28","1e-8","0","bin390.log"
"Jan 29 2016","2457416.999965278","475761601","0.41","< 1.70e-5","-","-","-","119.91","1e-8","0","bin391.log"
"Feb 05 2016","2457423.999965278","476366401","0.24","< 1.75e-5","-","-","-","112.67","1e-8","0","bin392.log"
"Feb 12 2016","2457430.999965278","476971201","0.23","< 2.34e-5","-","-","-","105.57","1e-8","0","bin393.log"
"Feb 19 2016","2457437.999965278","477576001","2.87","< 2.54e-5","-","-","-","98.63","1e-8","0","bin394.log"
"Feb 26 2016","2457444.999965278","478180801","10.3","1.73e-5","7.69e-6","-2.36","-","91.84","1e-8","0","bin395.log"
"Mar 04 2016","2457451.999965278","478785601","6.17","1.71e-5","8.35e-6","-2.36","-","85.18","1e-8","0","bin396.log"
"Mar 11 2016","2457458.999965278","479390401","6.62","2.02e-5","9.90e-6","-2.36","-","78.64","1e-8","0","bin397.log"
"Mar 18 2016","2457465.999965278","479995201","6.39","2.22e-5","1.10e-5","-2.36","-","72.20","1e-8","0","bin398.log"
"Mar 25 2016","2457472.999965278","480600001","3.27","< 2.96e-5","-","-","-","65.84","1e-8","0","bin399.log"
"Apr 01 2016","2457479.999965278","481204801","0.03","< 1.81e-5","-","-","-","59.54","1e-8","0","bin400.log"
"Apr 08 2016","2457486.999965278","481809601","27.5","3.84e-5","1.15e-5","-2.36","-","53.26","1e-8","0","bin401.log"
"Apr 15 2016","2457493.999965278","482414401","13.49","2.31e-5","8.90e-6","-2.36","-","46.99","1e-8","0","bin402.log"
"Apr 22 2016","2457500.999965278","483019201","2.9","< 2.12e-5","-","-","-","40.70","1e-8","0","bin403.log"
"Apr 29 2016","2457507.999965278","483624001","10.3","2.11e-5","9.60e-6","-2.36","-","34.38","1e-8","0","bin404.log"
"May 06 2016","2457514.999965278","484228801","3.92","< 3.58e-5","-","-","-","28.04","1e-8","0","bin405.log"
"May 13 2016","2457521.999965278","484833601","4.4","1.56e-5","9.78e-6","-2.36","-","21.71","1e-8","0","bin406.log"
"May 20 2016","2457528.999965278","485438401","4.48","1.49e-5","9.29e-6","-2.36","-","15.54","1e-8","0","bin407.log"
"May 27 2016","2457535.999965278","486043201","4.24","1.54e-5","9.70e-6","-2.36","-","10.03","1e-8","0","bin408.log"
"Jun 03 2016","2457542.999965278","486648001","0.8","< 2.65e-5","-","-","-","7.34","1e-8","0","bin409.log"
"Jun 10 2016","2457549.999965278","487252801","2.61","< 2.69e-5","-","-","-","10.29","1e-8","0","bin410.log"
"Jun 17 2016","2457556.999965278","487857601","10.67","1.30e-5","6.29e-6","-2.36","-","16.13","1e-8","0","bin411.log"
"Jun 24 2016","2457563.999965278","488462401","0.03","< 2.32e-5","-","-","-","22.78","1e-8","0","bin412.log"
"Jul 01 2016","2457570.999965278","489067201","0.5","< 2.47e-5","-","-","-","29.71","1e-8","0","bin413.log"
"Jul 08 2016","2457577.999965278","489672001","30.65","4.18e-5","1.22e-5","-2.36","-","36.74","1e-8","0","bin414.log"
"Jul 15 2016","2457584.999965278","490276801","12.29","2.21e-5","9.30e-6","-2.36","-","43.79","1e-8","0","bin415.log"
"Jul 22 2016","2457591.999965278","490881601","1.35","< 2.69e-5","-","-","-","50.81","1e-8","0","bin416.log"
"Jul 29 2016","2457598.999965278","491486401","7.87","7.24e-6","5.05e-6","-2.36","-","57.77","1e-8","0","bin417.log"
"Aug 05 2016","2457605.999965278","492091201","10.99","1.53e-5","5.88e-6","-2.36","-","64.63","1e-8","0","bin418.log"
"Aug 12 2016","2457612.999965278","492696001","9.71","1.48e-5","7.03e-6","-2.36","-","71.40","1e-8","0","bin419.log"
"Aug 19 2016","2457619.999965278","493300801","21.25","2.75e-5","9.30e-6","-2.36","-","78.07","1e-8","0","bin420.log"
"Aug 26 2016","2457626.999965278","493905601","44.55","4.48e-5","1.14e-5","-2.36","-","84.64","1e-8","0","bin421.log"
"Sep 02 2016","2457633.999965278","494510401","6.41","1.43e-5","7.80e-6","-2.36","-","91.12","1e-8","0","bin422.log"
"Sep 09 2016","2457640.999965278","495115201","2.58","< 2.70e-5","-","-","-","97.52","1e-8","0","bin423.log"
"Sep 16 2016","2457647.999965278","495720001","0.78","< 2.32e-5","-","-","-","103.86","1e-8","0","bin424.log"
"Sep 23 2016","2457654.999965278","496324801","1.89","< 2.12e-5","-","-","-","110.16","1e-8","0","bin425.log"
"Sep 30 2016","2457661.999965278","496929601","4.57","1.45e-5","8.19e-6","-2.36","-","116.44","1e-8","0","bin426.log"
"Oct 07 2016","2457668.999965278","497534401","37.99","2.22e-5","5.60e-6","-2.36","-","122.73","1e-8","0","bin427.log"
"Oct 14 2016","2457675.999965278","498139201","64.49","3.21e-5","6.00e-6","-2.36","-","129.05","1e-8","0","bin428.log"
"Oct 21 2016","2457682.999965278","498744001","28.51","2.33e-5","6.00e-6","-2.36","-","135.42","1e-8","0","bin429.log"
"Oct 28 2016","2457689.999965278","499348801","6.46","1.80e-5","9.87e-6","-2.36","-","141.87","1e-8","0","bin430.log"
"Nov 04 2016","2457696.999965278","499953601","1.94","< 2.31e-5","-","-","-","148.40","1e-8","0","bin431.log"
"Nov 11 2016","2457703.999965278","500558401","2.34","< 2.90e-5","-","-","-","155.00","1e-8","0","bin432.log"
"Nov 18 2016","2457710.999965278","501163201","7.56","9.63e-6","6.11e-6","-2.36","-","161.58","1e-8","0","bin433.log"
"Nov 25 2016","2457717.999965278","501768001","27.7","3.61e-5","9.80e-6","-2.36","-","167.85","1e-8","0","bin434.log"
"Dec 02 2016","2457724.999965278","502372801","1.63","< 2.58e-5","-","-","-","172.42","1e-8","0","bin435.log"
"Dec 09 2016","2457731.999965278","502977601","10.46","2.37e-5","1.06e-5","-2.36","-","171.29","1e-8","0","bin436.log"
"Dec 16 2016","2457738.999965278","503582401","1.95","< 2.23e-5","-","-","-","165.55","1e-8","0","bin437.log"
"Dec 23 2016","2457745.999965278","504187201","6.67","2.27e-5","1.15e-5","-2.36","-","158.55","1e-8","0","bin438.log"
"Dec 30 2016","2457752.999965278","504792001","0","< 1.80e-5","-","-","-","151.15","1e-8","0","bin439.log"
"Jan 06 2017","2457759.9999537035","505396801","8.52","1.59e-5","7.56e-6","-2.36","-","143.63","1e-8","0","bin440.log"
"Jan 13 2017","2457766.9999537035","506001601","7.57","1.64e-5","7.56e-6","-2.36","-","136.09","1e-8","0","bin441.log"
"Jan 20 2017","2457773.9999537035","506606401","6.35","1.22e-5","6.62e-6","-2.36","-","128.60","1e-8","0","bin442.log"
"Jan 27 2017","2457780.9999537035","507211201","0.98","< 2.36e-5","-","-","-","121.21","1e-8","0","bin443.log"
